rosbagTimestamp,linear,x,y,z,angular,x,y,z
1375720273053673098,,-0.00247997022234,0.0026836656034,-0.0121938595548,,0.0,0.0,-0.0455533489585
1375720273073714713,,-0.00159573275596,0.0111679844558,-0.0234718285501,,0.0,0.0,-0.0457417927682
1375720273093739116,,0.00579470628873,-0.00434133270755,-0.0167416036129,,0.0,0.0,-0.0425121411681
1375720273113779748,,0.000179964554263,-0.00816427543759,-0.00277947634459,,0.0,0.0,-0.0449126139283
1375720273133676012,,-0.00920420419425,0.00154930248391,0.00621823128313,,0.0,0.0,-0.0427529923618
1375720273153627169,,0.00506675709039,0.00861027743667,0.031392917037,,0.0,0.0,-0.0459009855986
1375720273173614780,,-0.00436769705266,-0.00852154381573,-0.0483749471605,,0.0,0.0,-0.0433635264635
1375720273193729362,,-0.0116355717182,-0.0102067161351,-0.0235289055854,,0.0,0.0,-0.0383047610521
1375720273213791918,,-0.0116147184744,0.00930567178875,0.0973688513041,,0.0,0.0,-0.0404635630548
1375720273233771256,,-0.00158074474894,0.00614763004705,-0.000946748477872,,0.0,0.0,-0.0391438566148
1375720273253772401,,0.136545196176,0.00581512507051,-0.0461097359657,,0.0,0.0,-0.0390102639794
1375720273273732609,,0.130572095513,-0.00986926909536,-0.00588930165395,,0.0,0.0,-0.042258925736
1375720273293671997,,0.182609394193,-0.0112446891144,-0.0252063982189,,0.0,0.0,-0.0461397953331
1375720273313750484,,0.244973346591,-0.000501581933349,0.0108751133084,,0.0,0.0,-0.0436225384474
1375720273333751299,,0.224649906158,-0.0072458810173,0.0022212904878,,0.0,0.0,-0.0418268665671
1375720273353737055,,0.24003893137,0.00961976777762,-0.0186851732433,,0.0,0.0,-0.0442639924586
1375720273373740446,,0.246218934655,0.00882605556399,0.00735325040296,,0.0,0.0,-0.0495315119624
1375720273393833323,,0.24708583951,-0.0103172799572,-0.0151156978682,,0.0,0.0,-0.0445155538619
1375720273413643107,,0.239243596792,-0.00274796201847,-0.0102571044117,,0.0,0.0,-0.0421117395163
1375720273433648673,,0.233475387096,0.00226128660142,0.0231636278331,,0.0,0.0,-0.0391817912459
1375720273453775058,,0.241117358208,-0.00426060892642,0.00108021334745,,0.0,0.0,-0.0426699742675
1375720273473726130,,0.23646081984,-0.0035214186646,-0.0300762541592,,0.0,0.0,-0.0413721054792
1375720273493812878,,0.228832691908,-0.00125842134003,-0.00715589243919,,0.0,0.0,-0.0283957011998
1375720273513740856,,0.216115489602,0.00556858303025,0.0644071027637,,0.0,0.0,-0.0293168090284
1375720273533733525,,0.223786398768,0.00296088936739,0.0148898493499,,0.0,0.0,-0.0352106429636
1375720273553792948,,0.25290492177,-0.00260256207548,-0.067703306675,,0.0,0.0,-0.0300388801843
1375720273573829865,,0.228185594082,-0.00987755041569,0.0196328684688,,0.0,0.0,-0.0244309455156
1375720273593697905,,0.197499737144,-0.00376695557497,0.0533915236592,,0.0,0.0,-0.0321356169879
1375720273613780389,,0.234386563301,-0.0032837013714,-0.0617733970284,,0.0,0.0,-0.0192576572299
1375720273633813387,,0.22709402442,-0.00244866358116,0.0251042637974,,0.0,0.0,-0.0135267591104
1375720273653744262,,0.211178183556,0.00920409522951,0.0558016523719,,0.0,0.0,-0.0263974349946
1375720273673774460,,0.25594830513,-0.000681383593474,-0.0972218513489,,0.0,0.0,-0.0171952210367
1375720273693720301,,0.217622593045,-0.0199436172843,0.0243767388165,,0.0,0.0,-0.0214003305882
1375720273713801355,,0.215691640973,-0.00232539279386,-0.0128117734566,,0.0,0.0,-0.0146445734426
1375720273733720742,,0.219908744097,0.00281671131961,0.0140367150307,,0.0,0.0,-0.0221691727638
1375720273753838049,,0.226346120238,-0.00470126140863,-0.00946606509387,,0.0,0.0,-0.00948992092162
1375720273773714382,,0.215977475047,-0.00691454298794,-0.0100729987025,,0.0,0.0,-0.0299909077585
1375720273793768582,,0.22137825191,-0.00845382642001,0.0327439419925,,0.0,0.0,-0.0127786202356
1375720273813732387,,0.226004004478,0.00513515342027,-0.00559397554025,,0.0,0.0,-0.0115797091275
1375720273833780144,,0.195120096207,0.00252564018592,0.0483461730182,,0.0,0.0,-0.0204494353384
1375720273853672304,,0.230648875237,-0.00696697412059,-0.0575023330748,,0.0,0.0,-0.00817693024874
1375720273873636147,,0.215485304594,-0.00938118156046,0.0429521091282,,0.0,0.0,-0.0310269594193
1375720273893582511,,0.224595725536,-0.00863093975931,-0.0201877411455,,0.0,0.0,-0.0231743361801
1375720273913625908,,0.225363701582,-0.00411167927086,-0.0271245986223,,0.0,0.0,-0.0140854083002
1375720273933712198,,0.177861884236,0.00730189587921,0.143956407905,,0.0,0.0,-0.0178251545876
1375720273953666742,,0.202047944069,-0.00619959970936,-0.0156662166119,,0.0,0.0,-0.0158358588815
1375720273973723258,,0.235107526183,-0.00817356165498,-0.0484353378415,,0.0,0.0,-0.0112422602251
1375720273993847682,,0.212105542421,-0.00520045403391,0.00375234987587,,0.0,0.0,-0.0202954504639
1375720274013751136,,0.365827649832,0.0121678626165,-0.0258738156408,,0.0,0.0,-0.02262275666
1375720274034027059,,0.0498094856739,-0.0211889259517,0.036781206727,,0.0,0.0,-0.01611668244
1375720274053717904,,0.0444633252919,-0.0316930115223,0.0225511100143,,0.0,0.0,-0.0260042864829
1375720274073754041,,0.374320328236,0.0206161234528,-0.0152358161286,,0.0,0.0,-0.0207445807755
1375720274093701087,,0.207071423531,0.00300696655177,-0.0136074507609,,0.0,0.0,-0.0242184996605
1375720274113738445,,0.205946356058,-0.0121201565489,-0.022462701425,,0.0,0.0,-0.0311695318669
