rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1375720273253628368,,431,,1375720273,252316457,'',"[0.03490835428237915, 0.2442653328180313, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720273545904255,,432,,1375720273,544615348,'',"[0.031149759888648987, 0.2543203830718994, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720273665773750,,433,,1375720273,664553220,'',"[0.019906099885702133, 0.25769346952438354, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720273925894241,,434,,1375720273,924665939,'',"[0.008694563060998917, 0.25769346952438354, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720275686915897,,435,,1375720275,685655864,'',"[-0.0, 0.2543203830718994, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720276615478902,,436,,1375720276,614095953,'',"[-0.0, 0.2543203830718994, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720278100104216,,437,,1375720278,98768952,'',"[-0.0, 0.2509472668170929, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279280597878,,438,,1375720279,279317953,'',"[-0.0, 0.26106658577919006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279308590094,,439,,1375720279,307314296,'',"[-0.0, 0.2744947075843811, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279316572629,,440,,1375720279,315321339,'',"[-0.0, 0.28461402654647827, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279320507223,,441,,1375720279,319322223,'',"[-0.0, 0.30141526460647583, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279328611617,,442,,1375720279,327330226,'',"[-0.0, 0.3182165026664734, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279336557202,,443,,1375720279,335334009,'',"[-0.0, 0.33167678117752075, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279356621364,,444,,1375720279,355337655,'',"[-0.0, 0.3451049029827118, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279372608690,,445,,1375720279,371345460,'',"[-0.0, 0.3552241921424866, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279384642712,,446,,1375720279,383335742,'',"[-0.0, 0.36527925729751587, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279400494451,,447,,1375720279,399353734,'',"[-0.0, 0.37539854645729065, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279580748406,,448,,1375720279,579469620,'',"[-0.0, 0.3854857087135315, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279608771189,,449,,1375720279,607452739,'',"[-0.0, 0.3955407738685608, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279624726036,,450,,1375720279,623431346,'',"[-0.0, 0.4090331494808197, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279628709440,,451,,1375720279,627456560,'',"[-0.0, 0.4292075037956238, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279652868168,,452,,1375720279,651474461,'',"[-0.0, 0.4426356554031372, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279664764001,,453,,1375720279,663449269,'',"[-0.0, 0.45272281765937805, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279684780364,,454,,1375720279,683461856,'',"[-0.0, 0.4628099799156189, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279700811783,,455,,1375720279,699494765,'',"[-0.0, 0.47961121797561646, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279712778056,,456,,1375720279,711512050,'',"[-0.0, 0.4896984100341797, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279728834291,,457,,1375720279,727515511,'',"[-0.0, 0.503158688545227, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279736827300,,458,,1375720279,735530802,'',"[-0.0, 0.5132458209991455, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279740745103,,459,,1375720279,739524071,'',"[-0.0, 0.5233651399612427, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279748819179,,460,,1375720279,747517482,'',"[-0.0, 0.5367932915687561, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279764806882,,461,,1375720279,763501263,'',"[-0.0, 0.5502214431762695, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279776821389,,462,,1375720279,775551549,'',"[-0.0, 0.5737688541412354, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279784820076,,463,,1375720279,783505530,'',"[-0.0, 0.5838560461997986, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279792830440,,464,,1375720279,791557983,'',"[-0.0, 0.593975305557251, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279804817884,,465,,1375720279,803522843,'',"[-0.0, 0.6040303707122803, 0.0, -0.0, -0.057235054671764374, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279832834992,,466,,1375720279,831579129,'',"[-0.0, 0.6141496896743774, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279856885176,,467,,1375720279,855594664,'',"[-0.0, 0.624204695224762, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279860835417,,468,,1375720279,859577174,'',"[-0.0, 0.6376649737358093, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720279896933569,,469,,1375720279,895605604,'',"[-0.0, 0.6477521657943726, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280008935571,,470,,1375720280,7682074,'',"[-0.0, 0.657839298248291, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280044915163,,471,,1375720280,43623989,'',"[-0.0, 0.6780136823654175, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280072967830,,472,,1375720280,71693041,'',"[-0.0, 0.6881329417228699, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280157025071,,473,,1375720280,155829391,'',"[-0.0, 0.6981880068778992, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280164978612,,474,,1375720280,163680533,'',"[-0.0, 0.7083073258399963, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280177015716,,475,,1375720280,175735402,'',"[-0.0, 0.7183623313903809, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280197050838,,476,,1375720280,195741677,'',"[-0.0, 0.7385366559028625, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280232996943,,477,,1375720280,231761469,'',"[-0.0, 0.7486238479614258, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280289172543,,478,,1375720280,287809272,'',"[-0.0, 0.758743166923523, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280313100137,,479,,1375720280,311804649,'',"[-0.0, 0.7789174914360046, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280325142428,,480,,1375720280,323814967,'',"[-0.0, 0.7957187294960022, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280341111694,,481,,1375720280,339828297,'',"[-0.0, 0.8158930540084839, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280369151372,,482,,1375720280,367846844,'',"[-0.0, 0.8259802460670471, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280661265637,,483,,1375720280,660041319,'',"[-0.0, 0.8293212056159973, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280677280786,,484,,1375720280,675994909,'',"[-0.0, 0.8125199675559998, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280681299037,,485,,1375720280,680004705,'',"[-0.0, 0.785599410533905, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280689301126,,486,,1375720280,688002996,'',"[-0.0, 0.7419098019599915, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280697283964,,487,,1375720280,695995415,'',"[-0.0, 0.7083073258399963, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280705298643,,488,,1375720280,704000635,'',"[-0.0, 0.6511252522468567, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280709243807,,489,,1375720280,708003181,'',"[-0.0, 0.5906022191047668, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280717242349,,490,,1375720280,715991046,'',"[-0.0, 0.5233651399612427, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280725159082,,491,,1375720280,723998031,'',"[-0.0, 0.44600874185562134, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280733297986,,492,,1375720280,732019207,'',"[-0.0, 0.3484780192375183, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280737365997,,493,,1375720280,736014025,'',"[-0.0, 0.2509472668170929, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280745198835,,494,,1375720280,744001099,'',"[-0.0, 0.12993335723876953, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280753368340,,495,,1375720280,752023191,'',"[0.008694563060998917, 0.11647308617830276, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280761305932,,496,,1375720280,760026029,'',"[0.05357283353805542, 0.06266413629055023, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280765355768,,497,,1375720280,764038706,'',"[0.05357283353805542, 0.015569258481264114, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280773254321,,498,,1375720280,772010986,'',"[0.05357283353805542, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280781340723,,499,,1375720280,780023666,'',"[0.05357283353805542, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280789348974,,500,,1375720280,788044659,'',"[0.04984636232256889, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280909450605,,501,,1375720280,908132017,'',"[0.06481649726629257, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280913357622,,502,,1375720280,912116341,'',"[0.07606015354394913, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280929337585,,503,,1375720280,928097441,'',"[0.09475675970315933, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280937370480,,504,,1375720280,936102752,'',"[0.12469702214002609, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280941466990,,505,,1375720280,940096540,'',"[0.16212235391139984, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280949439433,,506,,1375720280,948117732,'',"[0.16588094830513, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280957394211,,507,,1375720280,956130904,'',"[0.17333388328552246, -0.008726687170565128, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280969470245,,508,,1375720280,968138437,'',"[0.17709249258041382, -0.025560054928064346, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720280993433530,,509,,1375720280,992142964,'',"[0.18081896007061005, -0.03561510145664215, 0.0, -0.0, -0.057235054671764374, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281081426400,,510,,1375720281,80213126,'',"[0.17709249258041382, -0.04570227116346359, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281245684681,,511,,1375720281,244287602,'',"[0.17709249258041382, -0.05582156777381897, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281357612444,,512,,1375720281,356352284,'',"[0.18830402195453644, -0.07262280583381653, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281361575057,,513,,1375720281,360301828,'',"[0.19578908383846283, -0.08605094999074936, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281377607747,,514,,1375720281,376348724,'',"[0.20703275501728058, -0.09617024660110474, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281393641232,,515,,1375720281,392317688,'',"[0.2182442843914032, -0.09954334795475006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281573823676,,516,,1375720281,572464354,'',"[0.1845775544643402, -0.09954334795475006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281593743351,,517,,1375720281,592447820,'',"[0.16588094830513, -0.10288432240486145, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281601644175,,518,,1375720281,600414457,'',"[0.1433936208486557, -0.10288432240486145, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281609813118,,519,,1375720281,608455029,'',"[0.09475675970315933, -0.09954334795475006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281621787975,,520,,1375720281,620461785,'',"[0.07981875538825989, -0.10288432240486145, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281629724049,,521,,1375720281,628462530,'',"[0.06481649726629257, -0.09954334795475006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281637634570,,522,,1375720281,636469670,'',"[0.023664694279432297, -0.08942405134439468, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281645659634,,523,,1375720281,644436035,'',"[-0.0, -0.08267785608768463, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281649588091,,524,,1375720281,648451980,'',"[-0.0, -0.05916253849864006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281665602208,,525,,1375720281,664454283,'',"[-0.0, -0.04907536879181862, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281761871399,,526,,1375720281,760539430,'',"[-0.0, -0.05916253849864006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281769825668,,527,,1375720281,768532442,'',"[-0.0, -0.0692497119307518, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281785852895,,528,,1375720281,784529828,'',"[-0.0, -0.07936900854110718, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281805866006,,529,,1375720281,804538680,'',"[-0.0, -0.07599590718746185, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281853728668,,530,,1375720281,852561139,'',"[-0.0, -0.07262280583381653, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281861915480,,531,,1375720281,860559273,'',"[-0.0, -0.07262280583381653, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281873789335,,532,,1375720281,872571161,'',"[-0.0, -0.07599590718746185, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281889878328,,533,,1375720281,888594572,'',"[-0.0, -0.07262280583381653, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281901798953,,534,,1375720281,900598597,'',"[-0.0050002168864011765, -0.07599590718746185, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281909862682,,535,,1375720281,908599784,'',"[-0.034940481185913086, -0.07262280583381653, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
