rosbagTimestamp,data
1375720273062696629,0.0425121411681
1375720273082757780,0.0449126139283
1375720273102714947,0.0427529923618
1375720273122683987,0.0459009855986
1375720273142716376,0.0433635264635
1375720273162714609,0.0383047610521
1375720273182687728,0.0404635630548
1375720273202646291,0.0391438566148
1375720273222735718,0.0390102639794
1375720273242665476,0.042258925736
1375720273262694128,0.0461397953331
1375720273282769662,0.0436225384474
1375720273302653987,0.0418268665671
1375720273322451823,0.0442639924586
1375720273342675061,0.0495315119624
1375720273362639205,0.0445155538619
1375720273382632647,0.0421117395163
1375720273402653171,0.0391817912459
1375720273422746469,0.0426699742675
1375720273442589766,0.0413721054792
1375720273462871857,0.0283957011998
1375720273482694478,0.0293168090284
1375720273502698394,0.0352106429636
1375720273522668580,0.0300388801843
1375720273542705941,0.0244309455156
1375720273562587446,0.0321356169879
1375720273582690676,0.0192576572299
1375720273602702569,0.0135267591104
1375720273622704923,0.0263974349946
1375720273642693675,0.0171952210367
1375720273662739329,0.0214003305882
1375720273682758043,0.0146445734426
1375720273702698837,0.0221691727638
1375720273722696571,0.00948992092162
1375720273742790012,0.0299909077585
1375720273762717544,0.0127786202356
1375720273782751353,0.0115797091275
1375720273802559284,0.0204494353384
1375720273822793908,0.00817693024874
1375720273842771386,0.0310269594193
1375720273862650522,0.0231743361801
1375720273882496479,0.0140854083002
1375720273902497062,0.0178251545876
1375720273922611329,0.0158358588815
1375720273942685970,0.0112422602251
1375720273962733006,0.0202954504639
1375720273982742819,0.02262275666
1375720274002702072,0.01611668244
1375720274022540716,0.0260042864829
1375720274042567264,0.0207445807755
1375720274062690985,0.0242184996605
1375720274082577441,0.0311695318669
1375720274102513503,0.032895449549
1375720274122699115,0.0273537803441
1375720274142523214,0.0227899756283
1375720274162632301,0.0393671430647
1375720274182664208,0.0350704230368
1375720274202699360,0.0339872427285
1375720274222693577,0.0289854798466
1375720274242672188,0.0357696525753
1375720274262583668,0.030794262886
1375720274282583451,0.0389444567263
1375720274302561306,0.0284989960492
1375720274322532018,0.0407904051244
1375720274342671019,0.0217565130442
1375720274362696182,0.0384089685977
1375720274382650939,0.0260094646364
1375720274402574174,0.0379571169615
1375720274422668361,0.0426054596901
1375720274442711064,0.0417745895684
1375720274462640934,0.0349741093814
1375720274482551964,0.016394359991
1375720274502708310,0.0410575047135
1375720274522684090,0.0390307568014
1375720274542611884,0.037590239197
1375720274562688003,0.0433840379119
1375720274582999985,0.0581748820841
1375720274602671515,0.0603634156287
1375720274623047075,0.0307293049991
1375720274642857159,0.0473611541092
1375720274662996751,0.0396916754544
1375720274683511435,0.049405105412
1375720274702524982,0.0506328418851
1375720274722981038,0.0468508340418
1375720274742913178,0.0471273846924
1375720274763010688,0.0391084589064
1375720274783371454,0.0452480949461
1375720274803053779,0.0518196970224
1375720274822672782,0.0526779554784
1375720274842682107,0.0613417588174
1375720274862752233,0.067272990942
1375720274882674133,0.0634725168347
1375720274902546927,0.0517706871033
1375720274922830448,0.0606443062425
1375720274942756479,0.0714108347893
1375720274962621051,0.0754009485245
1375720274982831412,0.0812863558531
1375720275002610940,0.0735432878137
1375720275022605486,0.0872898250818
1375720275042673141,0.0917144492269
1375720275062694877,0.0853886976838
1375720275082449108,0.0898321941495
1375720275102553178,0.083458378911
1375720275122573828,0.112273395061
1375720275142587872,0.0961299911141
1375720275162590228,0.107757493854
1375720275182674940,0.112141430378
1375720275202461945,0.112915374339
1375720275222602400,0.117888189852
1375720275242708481,0.116892933846
1375720275262971467,0.118809998035
1375720275282866316,0.118296980858
1375720275302667087,0.118538558483
1375720275322646091,0.119117073715
1375720275342717867,0.121618881822
1375720275362453370,0.101517178118
1375720275382672624,0.1089008376
1375720275402652892,0.104923389852
1375720275422515041,0.0978448241949
1375720275442590486,0.0895481854677
1375720275462581344,0.0948958098888
1375720275482606911,0.100179307163
1375720275502541145,0.102273389697
1375720275522720823,0.0913952514529
1375720275542659024,0.0845676735044
1375720275562671003,0.0886866077781
1375720275582691836,0.0946186557412
1375720275602553157,0.0847483724356
1375720275622684977,0.0822962522507
1375720275642658103,0.0764001905918
1375720275662626689,0.0678771287203
1375720275682699821,0.0663219541311
1375720275702741357,0.0763460770249
1375720275722772266,0.0652784779668
1375720275742793764,0.0538948103786
1375720275762761853,0.0438328422606
