rosbagTimestamp,x,y,z
1375720273058893444,0.699840426445,-1.6780769825,0.957904934883
1375720273078895550,0.695555686951,-1.69530344009,0.955872893333
1375720273098856201,0.681918144226,-1.67847204208,0.959655165672
1375720273118873394,0.698956727982,-1.67509829998,0.951957285404
1375720273138913600,0.70081949234,-1.68959462643,0.939887106419
1375720273158931916,0.680250167847,-1.66551029682,0.982418894768
1375720273178768374,0.678413629532,-1.66405212879,0.954703211784
1375720273198914468,0.700678050518,-1.39173555374,0.921105921268
1375720273218871522,0.691908955574,-1.3458738327,0.955299377441
1375720273238913857,0.71344345808,-1.2956032753,0.950141131878
1375720273258936071,0.670243859291,-1.12591218948,0.95900785923
1375720273278896519,0.688759028912,-1.16025567055,0.966013550758
1375720273298928372,0.669142782688,-1.1274664402,0.952159821987
1375720273318733135,0.672852814198,-1.11719572544,0.964614808559
1375720273338836148,0.69026017189,-1.11818861961,0.96392583847
1375720273358932406,0.692227840424,-1.12148427963,0.959984481335
1375720273378980479,0.667611598969,-1.1243802309,0.973444163799
1375720273398958519,0.686195492744,-1.11046051979,0.966443359852
1375720273419151507,0.672575592995,-1.10069406033,0.958858072758
1375720273438846227,0.676842570305,-1.10355007648,0.965763151646
1375720273458948120,0.664845347404,-1.08356153965,0.977797031403
1375720273478884615,0.674080073833,-1.06967222691,0.970269203186
1375720273499055929,0.677069544792,-1.02176678181,0.937240004539
1375720273518935160,0.680579841137,-1.02471673489,0.96089309454
1375720273538885471,0.671356379986,-1.04073250294,0.979872643948
1375720273558875471,0.658896565437,-0.989418387413,0.948530316353
1375720273578902204,0.663087129593,-0.915999412537,0.94625210762
1375720273598935504,0.651688158512,-0.945659518242,0.98742890358
1375720273618944386,0.657711803913,-0.856231927872,0.930444002151
1375720273638888810,0.671893060207,-0.85095345974,0.952290713787
1375720273658898934,0.656216025352,-0.859805583954,0.991664409637
1375720273678947004,0.628112673759,-0.770394206047,0.936940729618
1375720273698862097,0.65111130476,-0.767602860928,0.999731957912
