rosbagTimestamp,x,y,z
1375720388792152053,-0.00473301058258,0.0987315285392,0.0453985546231
1375720388812108046,-0.00721635158645,0.0903745961102,0.0470897698566
1375720388832175833,-0.00820952037456,0.0902505106496,0.0472356865608
1375720388852451227,-0.0252710339403,0.0856366228946,0.0382948431047
1375720388872189269,-0.0261881681229,0.0907367825253,0.0413593063534
1375720388892268459,-0.0158247628978,0.0947588476198,0.0459292791244
1375720388911987890,-0.0131774348405,0.0984970919934,0.0425115514788
1375720388932230120,-0.0116629054908,0.101698952709,0.0471480575955
1375720388952187012,-0.0142827533822,0.0747730024281,0.0491276183713
1375720388972214124,-0.012421720922,0.0675024833446,0.0469318979724
1375720388992214656,-0.0146945280608,0.0673987898513,0.0474709247189
1375720389012319411,-0.0133404297108,0.0787410070508,0.0462686310019
1375720389032160243,-0.0116081426345,0.092693001007,0.0474461308479
1375720389052201562,-0.0213046264352,0.102090150316,0.0420698420299
1375720389072158590,-0.0229858810833,0.10185507877,0.0428308927032
1375720389092192406,-0.024043189771,0.0698038375475,0.0472225267233
1375720389112048930,-0.0332231984982,0.0671444596471,0.0478775156905
1375720389132140127,-0.0585722385367,0.0836205802954,0.0400041913193
1375720389152296852,-0.0720569040306,0.0859439860861,0.0391513823247
1375720389172249328,-0.097695074867,0.0859799111542,0.0376017827647
1375720389192188770,-0.108157734862,0.0801518619077,0.0400408015718
1375720389212133475,-0.13987439408,0.0624290537579,0.0384686571487
1375720389232225877,-0.16068638092,0.0585759454736,0.0389573182975
1375720389252126106,-0.173826312339,0.06075434594,0.0341919143701
1375720389272198223,-0.215462051912,0.0490953964064,0.0345884897205
1375720389292230779,-0.24610393947,0.0486176392137,0.0297166938246
1375720389312238875,-0.252619039742,0.0602853831795,0.0292007195249
1375720389332241479,-0.273831130638,0.0524083893682,0.0299409897788
1375720389352243256,-0.295088496101,0.0480475009958,0.0238661940192
1375720389372194926,-0.326075163294,0.0492891956467,0.0274486152425
1375720389392218653,-0.325548044803,0.0560703835786,0.0323253088859
1375720389412248504,-0.346058626201,0.0566152648377,0.0231457669296
1375720389432366564,-0.346058626201,0.0566152648377,0.0231457669296
1375720389452368787,-0.373132226601,0.0760270912663,0.0170489549639
1375720389472246913,-0.38002414931,0.0812534682379,0.0152279385099
1375720389492140239,-0.412213036609,0.0591565819588,0.0203499877567
1375720389512110459,-0.405714585557,0.0463442694871,0.0315934828116
1375720389532126288,-0.405714585557,0.0463442694871,0.0315934828116
1375720389552144693,-0.403646498515,0.0668548839798,0.028396334666
1375720389572093349,-0.416147952128,0.0607878907473,0.0328522664063
1375720389592124380,-0.412573409163,0.058665766206,0.0346022769228
1375720389612376278,-0.431579952867,0.0727356781155,0.0220640943214
1375720389632153930,-0.428347794838,0.0824553953266,0.0274639325315
1375720389652225843,-0.439061209282,0.0448289323014,0.0402567066392
1375720389672044392,-0.435226180479,0.0621994455562,0.0285120413384
1375720389692023777,-0.433695634134,0.092955522628,0.0137651247968
1375720389712140325,-0.437152440716,0.0657507357562,0.0352560254222
1375720389732151543,-0.437152440716,0.0657507357562,0.0352560254222
1375720389752174052,-0.441831188981,0.0496606905758,0.0457071489508
1375720389772176280,-0.429338397681,0.0799979692132,0.0356084859128
1375720389792357646,-0.441705263371,0.0870632586506,0.0298630153258
1375720389812095776,-0.431775791556,0.089312739006,0.0406956123946
1375720389832163414,-0.439439314992,0.0662513851563,0.0414428200834
1375720389852243313,-0.453779261833,0.0667335068703,0.0376978587722
1375720389872281614,-0.453176824315,0.077537442043,0.0330839030024
1375720389892091330,-0.425791230863,0.0871033879492,0.046972229537
1375720389911962580,-0.435135490381,0.0795631068875,0.0385420600885
1375720389932138594,-0.425867024597,0.0676193959093,0.0487533084917
1375720389952152148,-0.404400828474,0.102700293273,0.0364682389577
1375720389972210217,-0.404317199174,0.0938238478089,0.0344733914869
1375720389992106730,-0.381732174432,0.0835401135292,0.0470997945449
1375720390011962519,-0.37560817688,0.0933746280599,0.0536355543428
1375720390032156356,-0.361777874593,0.0856912104367,0.0560474193134
1375720390052205498,-0.361000444617,0.0775324504911,0.0580629285721
1375720390072180429,-0.335263697002,0.094299456163,0.0559771599018
1375720390092100298,-0.307299891749,0.101516060506,0.0593902294641
1375720390112118569,-0.296843650566,0.109199220746,0.0561057428993
1375720390132139297,-0.269019767367,0.126727491749,0.0533978395214
1375720390152230847,-0.245150836871,0.145422414174,0.0479784152808
1375720390172246448,-0.217613880779,0.110150744588,0.0744074162971
1375720390192278107,-0.208482095826,0.136319276645,0.0600359128502
1375720390212313711,-0.202578620305,0.0930764900699,0.063400818268
1375720390232226198,-0.163953615805,0.0990635890499,0.081394184693
1375720390252239961,-0.123478106522,0.137259608759,0.0878684171689
1375720390272383297,-0.109359043059,0.126956846706,0.0815203963878
1375720390292177971,-0.095779370207,0.123542350665,0.0736048208672
1375720390311976253,-0.0688699639807,0.125068697957,0.0833469131381
1375720390332257347,-0.0294470397577,0.12123493563,0.0921442536409
1375720390352205790,0.00815661686778,0.136054784986,0.0960684875967
1375720390372127373,0.0328015345123,0.164469950606,0.10945407789
