rosbagTimestamp,linear,x,y,z,angular,x,y,z
1375720388778687613,,-0.00846110563725,0.0127303339541,0.013451281935,,0.0,0.0,-0.0338849537075
1375720388798573900,,-0.0073024649173,0.0225604344159,0.0347851961851,,0.0,0.0,-0.0399322547019
1375720388818515308,,0.000716874434147,0.0193644184619,-0.0111537007615,,0.0,0.0,-0.0453120954335
1375720388838586299,,0.0146823516116,0.0113567886874,-0.0306435339153,,0.0,0.0,-0.0468911454082
1375720388858576548,,0.00134185724892,0.0130697367713,0.00426671793684,,0.0,0.0,-0.0469925291836
1375720388878560577,,-0.00730881979689,0.00531439250335,0.00877615530044,,0.0,0.0,-0.0373001769185
1375720388898523057,,-0.0126576013863,0.0308966971934,0.0280650984496,,0.0,0.0,-0.040277402848
1375720388918429646,,-0.00582503760234,0.0144957313314,0.011692921631,,0.0,0.0,-0.0453136004508
1375720388939991678,,0.0114615177736,0.0169591195881,-0.0329787060618,,0.0,0.0,-0.0419973544776
1375720388958507297,,0.00238802004606,0.01885391213,0.00144664896652,,0.0,0.0,-0.0467152819037
1375720388978497109,,0.136693432927,0.0227340143174,0.033803563565,,0.0,0.0,-0.0486831814051
1375720388998573029,,0.481294184923,0.0195660144091,-0.0094152232632,,0.0,0.0,-0.0465825609863
1375720389018574908,,0.843376040459,0.0106031270698,-0.0313738659024,,0.0,0.0,-0.0470457077026
1375720389038539315,,0.847548305988,0.0181055143476,0.0101477289572,,0.0,0.0,-0.045837149024
1375720389058513996,,0.846814990044,0.0205940380692,0.0192756876349,,0.0,0.0,-0.0470421351492
1375720389078493207,,0.850608587265,0.0153669137508,-0.0117828818038,,0.0,0.0,-0.0411222465336
1375720389098590157,,0.830764889717,0.0382411405444,0.0386176481843,,0.0,0.0,-0.041801340878
1375720389118451011,,0.843378007412,0.0262744165957,0.0255823805928,,0.0,0.0,-0.0464550219476
1375720389138588434,,0.848237037659,0.0176965370774,-0.0584625415504,,0.0,0.0,-0.0468248017132
1375720389158604553,,0.835899949074,0.0156925339252,-0.00545141659677,,0.0,0.0,-0.0376213975251
1375720389178631124,,0.824057877064,0.021507512778,0.0566925592721,,0.0,0.0,-0.0361117981374
1375720389198547689,,0.825511455536,0.0226344261318,-0.0434780195355,,0.0,0.0,-0.0334279611707
1375720389218634431,,0.81003010273,0.0216483194381,0.00472553865984,,0.0,0.0,-0.035709861666
1375720389238558514,,0.814592897892,0.0191634800285,0.0226023811847,,0.0,0.0,-0.0340300947428
1375720389258583406,,0.800528585911,0.015965225175,-0.0408914349973,,0.0,0.0,-0.034134734422
1375720389278571752,,0.788724780083,0.0122722769156,0.00779647612944,,0.0,0.0,-0.0287892594934
1375720389298607978,,0.802707850933,0.00756581733003,0.0109089165926,,0.0,0.0,-0.0290777496994
1375720389318589609,,0.742907822132,0.0201925486326,0.0212053842843,,0.0,0.0,-0.023484505713
1375720389338588825,,0.741408824921,0.0136986589059,0.0358659178019,,0.0,0.0,-0.0213424358517
1375720389358540222,,0.782903015614,0.00631082244217,-0.00965566188097,,0.0,0.0,-0.0224584098905
1375720389378631286,,0.695424675941,0.0130370976403,-0.0236522480845,,0.0,0.0,-0.0164959020913
1375720389398631472,,0.752069175243,0.00404540449381,0.0255383774638,,0.0,0.0,-0.0190151520073
1375720389418622821,,0.644497573376,0.00663659069687,0.0263148862869,,0.0,0.0,-0.0227349773049
1375720389438560810,,0.743860304356,-0.000209068894037,-0.0379798859358,,0.0,0.0,-0.0129999313504
1375720389458551905,,0.66127127409,0.00197073724121,0.028958292678,,0.0,0.0,-0.0129999313504
1375720389478554233,,0.787976384163,0.00242587039247,0.0107836462557,,0.0,0.0,-0.00263380771503
1375720389498620075,,0.412465274334,-0.00205760193057,0.0358821079135,,0.0,0.0,0.000399915268645
1375720389518605736,,0.600767314434,-0.00261148903519,0.0141280507669,,0.0,0.0,-0.00776336854324
1375720389538586755,,0.577897012234,-0.00604896061122,0.000997389201075,,0.0,0.0,-0.021476989612
1375720389558555031,,0.553281486034,-0.0157852005213,-0.00474531250075,,0.0,0.0,-0.021476989612
1375720389578632932,,0.76194268465,0.00631264224648,-0.0286496244371,,0.0,0.0,-0.0143384514377
1375720389598638970,,0.310632556677,-0.0230482369661,-0.0300480332226,,0.0,0.0,-0.0194679535925
1375720389618536873,,0.48252248764,-0.00576979434118,0.109855085611,,0.0,0.0,-0.0217222459614
1375720389638531404,,0.621119141579,0.00236126268283,-0.0698447301984,,0.0,0.0,-0.00593540398404
1375720389658624049,,0.302713632584,-0.0234128218144,0.0159934293479,,0.0,0.0,-0.00925150234252
1375720389678609001,,0.577645897865,0.0115735856816,0.13936150074,,0.0,0.0,-0.029314475134
1375720389698510372,,0.250962615013,-0.0253885556012,-0.0745495185256,,0.0,0.0,-0.0143126733601
1375720389718624428,,0.370536893606,-0.0268363300711,0.0273249875754,,0.0,0.0,0.00653911521658
1375720389738540183,,0.348752945662,-0.00905591249466,-0.00943467114121,,0.0,0.0,-0.0200263150036
1375720389758584416,,0.32056248188,-0.0058360574767,0.0112495282665,,0.0,0.0,-0.0200263150036
1375720389778592059,,0.690800487995,0.0202495791018,0.0145806781948,,0.0,0.0,-0.0334735624492
1375720389798628942,,-0.107811883092,-0.0686487779021,-0.0299638304859,,0.0,0.0,-0.0176445692778
1375720389818586316,,0.468374013901,-0.023874219507,-0.0142443040386,,0.0,0.0,-0.00999719556421
1375720389838683652,,0.00698931701481,-0.0209750477225,0.0619813837111,,0.0,0.0,-0.0205045118928
1375720389858619279,,0.199274644256,-0.0286600254476,0.0278265066445,,0.0,0.0,-0.0258356463164
1375720389878574503,,0.176706150174,-0.0266736838967,-0.0904029011726,,0.0,0.0,-0.0215643104166
1375720389898527172,,0.130791202188,-0.0207773447037,0.0881680622697,,0.0,0.0,-0.0147148109972
1375720389918569569,,0.369556337595,-0.00127602880821,0.0201901774853,,0.0,0.0,-0.0273650325835
1375720389938555277,,0.104895934463,-0.0239407662302,-0.0551478005946,,0.0,0.0,-0.0203355606645
1375720389958663079,,-0.1995216012,-0.0602058432996,0.0510444864631,,0.0,0.0,-0.0331649295986
1375720389978621067,,0.0325817465782,-0.0386394076049,0.0278390012681,,0.0,0.0,-0.0150339668617
1375720389998581555,,0.0121443802491,-0.0284107532352,-0.0359725020826,,0.0,0.0,-0.0148627469316
1375720390018462939,,-0.0271070320159,-0.0302523504943,0.0211843065917,,0.0,0.0,-0.0302811451256
1375720390038647150,,-0.0350163094699,-0.0321378782392,-0.00200075400062,,0.0,0.0,-0.0351537913084
1375720390058660919,,-0.0648236423731,-0.0379516780376,-0.0058277733624,,0.0,0.0,-0.0396018847823
