rosbagTimestamp,data
1375720388792191520,0.0453120954335
1375720388812173647,0.0468911454082
1375720388832209271,0.0469925291836
1375720388852481167,0.0373001769185
1375720388872353549,0.040277402848
1375720388892280553,0.0453136004508
1375720388912010698,0.0419973544776
1375720388932214249,0.0467152819037
1375720388952216091,0.0486831814051
1375720388972247126,0.0465825609863
1375720388992238775,0.0470457077026
1375720389012415611,0.045837149024
1375720389032225135,0.0470421351492
1375720389052235897,0.0411222465336
1375720389072204233,0.041801340878
1375720389092268449,0.0464550219476
1375720389112048839,0.0468248017132
1375720389132141770,0.0376213975251
1375720389152364129,0.0361117981374
1375720389172320000,0.0334279611707
1375720389192237413,0.035709861666
1375720389212231490,0.0340300947428
1375720389232387689,0.034134734422
1375720389252238927,0.0287892594934
1375720389272276332,0.0290777496994
1375720389292288272,0.023484505713
1375720389312296356,0.0213424358517
1375720389332278420,0.0224584098905
1375720389352289202,0.0164959020913
1375720389372213471,0.0190151520073
1375720389392258230,0.0227349773049
1375720389412284317,0.0129999313504
1375720389432371949,0.0129999313504
1375720389452369912,0.00263380771503
1375720389472269096,-0.000399915268645
1375720389492263792,0.00776336854324
1375720389512226304,0.021476989612
1375720389532253815,0.021476989612
1375720389552187437,0.0143384514377
1375720389572202193,0.0194679535925
1375720389592220402,0.0217222459614
1375720389612397970,0.00593540398404
1375720389632198937,0.00925150234252
1375720389652348544,0.029314475134
1375720389672079665,0.0143126733601
1375720389692048953,-0.00653911521658
1375720389712284437,0.0200263150036
1375720389732223652,0.0200263150036
1375720389752213141,0.0334735624492
1375720389772200498,0.0176445692778
1375720389792448750,0.00999719556421
1375720389812185271,0.0205045118928
1375720389832170638,0.0258356463164
1375720389852321824,0.0215643104166
1375720389872311676,0.0147148109972
1375720389892104779,0.0273650325835
1375720389912064714,0.0203355606645
1375720389932215378,0.0331649295986
1375720389952218373,0.0150339668617
1375720389972276062,0.0148627469316
1375720389992220147,0.0302811451256
1375720390012030379,0.0351537913084
1375720390032183084,0.0396018847823
1375720390052225455,0.0430611111224
1375720390072308384,0.0393933057785
1375720390092276056,0.0431357137859
1375720390112215198,0.0393509790301
1375720390132200493,0.0359946899116
1375720390152255914,0.0299515444785
1375720390172499075,0.0621499493718
1375720390192310057,0.0457215793431
1375720390212331170,0.0537369437516
1375720390232318324,0.0731856524944
1375720390252264535,0.0797004625201
1375720390272399666,0.0748384594917
1375720390292218964,0.067934513092
1375720390311977359,0.0794001668692
1375720390332239845,0.0907970070839
1375720390352259522,0.0972195863724
1375720390372275251,0.113137103617
1375720390392260304,0.102063469589
1375720390412255649,0.125471308827
1375720390432190790,0.121913962066
1375720390452227328,0.120438158512
1375720390472168140,0.120438158512
