rosbagTimestamp,linear,x,y,z,angular,x,y,z
1375720551026021057,,0.0041181971319,0.0118252951652,-0.00904821790755,,0.0,0.0,-0.0493255667388
1375720551046029444,,0.0119791496545,0.00500759854913,-0.0400986745954,,0.0,0.0,-0.0480200611055
1375720551066079295,,-0.0055783605203,0.00614699721336,0.00173766294029,,0.0,0.0,-0.0473054274917
1375720551086064940,,-0.00341648701578,0.00714740110561,0.0193219780922,,0.0,0.0,-0.0495003424585
1375720551106047229,,0.154535397887,0.00666953623295,0.00832968857139,,0.0,0.0,-0.0500151999295
1375720551126031845,,0.307935029268,0.013207080774,0.0169866867363,,0.0,0.0,-0.0409365929663
1375720551146012800,,0.437283247709,0.0160050578415,0.0281882584095,,0.0,0.0,-0.0441127941012
1375720551165928391,,0.530058085918,0.0101637281477,-0.00327586848289,,0.0,0.0,-0.0444885119796
1375720551186070767,,0.532330691814,0.0120514938608,-0.00905272178352,,0.0,0.0,-0.0492718182504
1375720551206029028,,0.535973668098,0.00927622430027,-0.0177046135068,,0.0,0.0,-0.0508607551455
1375720551226090234,,0.534633994102,0.00957366544753,0.00317578506656,,0.0,0.0,-0.044423609972
1375720551246027765,,0.526159644127,0.0111870002002,0.0199047811329,,0.0,0.0,-0.0486779399216
1375720551266078100,,0.534173429012,0.00732256751508,-0.0115546286106,,0.0,0.0,-0.0460948422551
1375720551286019964,,0.535661697388,0.00350751494989,-0.00820584315807,,0.0,0.0,-0.0433541201055
1375720551306078338,,0.517227351665,0.00705756898969,0.0150407012552,,0.0,0.0,-0.0449360646307
1375720551326029466,,0.514092028141,0.00782638508826,0.0260029155761,,0.0,0.0,-0.0467435494065
1375720551346083150,,0.514110982418,0.00756576983258,-0.0150286071002,,0.0,0.0,-0.0445389375091
1375720551366015752,,0.506529271603,0.00175333512016,-0.0149703016505,,0.0,0.0,-0.0462745688856
1375720551386046871,,0.499458730221,0.00462286826223,0.019974116236,,0.0,0.0,-0.0457864329219
1375720551406038314,,0.496561378241,0.00182281341404,0.000951465859544,,0.0,0.0,-0.0371554419398
1375720551426083657,,0.497788846493,0.00103135686368,0.0174806844443,,0.0,0.0,-0.0328872948885
1375720551446073404,,0.454791933298,0.00151966908015,0.0219888351858,,0.0,0.0,-0.0318183489144
1375720551466017335,,0.468773901463,0.00159767793957,-0.00530803622678,,0.0,0.0,-0.0390146970749
