rosbagTimestamp,data
1375720736748761058,0.0223591588438
1375720736768695389,0.0165827330202
1375720736788760073,0.0198266543448
1375720736808703884,0.0211346764117
1375720736828711549,0.0232154484838
1375720736848771147,0.0212993174791
1375720736868464424,0.0253713037819
1375720736888641707,0.023744860664
1375720736908733640,0.0264536216855
1375720736928661700,0.023172384128
1375720736948570896,0.0303826313466
1375720736968767994,0.0239749848843
1375720736988563859,0.0201856512576
1375720737008715426,0.01878673397
1375720737028889250,0.0233556628227
1375720737048744976,0.0174972563982
1375720737068504418,0.016505215317
1375720737088493051,0.0150478873402
1375720737108673678,0.0156989041716
1375720737128732060,0.0248085036874
1375720737148833874,0.0057043726556
1375720737168459259,0.0234836880118
1375720737188582510,0.0155757591128
1375720737208761007,-0.00775065692142
1375720737228693756,-0.0110237430781
1375720737248940658,-0.0117137059569
1375720737269040767,-0.0027986576315
1375720737288955883,-0.0194046609104
1375720737309078814,-0.0164371132851
1375720737329311208,-0.0043782107532
1375720737348946398,-0.021093737334
1375720737369094692,-0.0287312511355
1375720737389416129,-0.0206935964525
1375720737409260919,-0.0263587459922
1375720737429001488,-0.0295437164605
1375720737449436857,-0.01880826056
1375720737469134606,-0.0208634659648
1375720737488995045,-0.0216002091765
1375720737509088829,-0.0065480787307
1375720737528803195,-0.0191619172692
1375720737548843267,-0.013318634592
1375720737569007660,-0.00961688254029
1375720737588661378,-0.0044550341554
1375720737608901640,-0.00279763061553
1375720737629057413,-0.00529173389077
1375720737648661215,0.00681764725596
1375720737668716460,0.0018375661457
1375720737688698204,0.00964516866952
1375720737708644798,0.00739438552409
1375720737728774088,0.00994912814349
1375720737748826674,0.0216946210712
1375720737768687416,0.0135070225224
1375720737788832691,0.0124698355794
1375720737808824038,0.0123337563127
1375720737828664410,0.0232183691114
1375720737848829075,0.0180554352701
1375720737868644623,0.0210921652615
1375720737888634330,0.0245577134192
1375720737908502351,0.0280653275549
1375720737928736152,0.0248227342963
1375720737948720266,0.0254942327738
1375720737968892783,0.0293514747173
1375720737988791222,0.0321973860264
1375720738008723664,0.0331265293062
1375720738028733068,0.0341597869992
1375720738048583855,0.0514146015048
1375720738068748469,0.0381216965616
1375720738088785389,0.0387013182044
1375720738108833191,0.0564481317997
1375720738128919944,0.0446762852371
1375720738148616989,0.0524675175548
1375720738168819357,0.0575615949929
1375720738188674175,0.0545626431704
1375720738208640886,0.0471397303045
1375720738228606345,0.0488866865635
1375720738248858992,0.0477796681225
1375720738268958222,0.0484912209213
1375720738288939860,0.0508978627622
1375720738308743729,0.053912486881
1375720738328632417,0.0534173548222
1375720738348806657,0.0488553903997
1375720738368791128,0.0496438629925
1375720738388811681,0.052447065711
1375720738409037045,0.0401525422931
1375720738429338222,0.0399652756751
1375720738448702875,0.0482463762164
1375720738468989311,0.0463457144797
1375720738488867598,0.0442283004522
1375720738508762093,0.0429549627006
1375720738529508149,0.0438804365695
1375720738548573583,0.0525403767824
1375720738568575645,0.0509369298816
1375720738588686293,0.0542235672474
1375720738608705239,0.0563213378191
