rosbagTimestamp,linear,x,y,z,angular,x,y,z
1375720669028408792,,0.108332909644,-0.000567231152672,0.00597745086998,,0.0,0.0,-0.0499989390373
1375720669048391111,,0.36049875617,0.0022607401479,-0.0127102183178,,0.0,0.0,-0.0470900200307
1375720669068368413,,0.359852075577,0.00388815905899,-0.000971731089521,,0.0,0.0,-0.0495154894888
1375720669088369300,,0.360593706369,0.00733300996944,0.00893047172576,,0.0,0.0,-0.0488281138241
1375720669108464892,,0.36078196764,0.0120279695839,-0.00225409353152,,0.0,0.0,-0.0511556752026
1375720669128344940,,0.360894411802,0.00364275742322,-0.00433273939416,,0.0,0.0,-0.0503893196583
1375720669148403804,,0.35696798563,0.00893267896026,-0.00211386103183,,0.0,0.0,-0.0459118895233
1375720669168321347,,0.351999044418,0.00975585356355,-0.000358731951565,,0.0,0.0,-0.0517953447998
1375720669188353689,,0.363451242447,0.00395679241046,-0.019622175023,,0.0,0.0,-0.0478462874889
1375720669208454936,,0.36298558116,-0.00100616645068,-0.000490801176056,,0.0,0.0,-0.0482929237187
1375720669228397636,,0.34964415431,0.0121840620413,0.00147720100358,,0.0,0.0,-0.0457146428525
1375720669248715377,,0.344838410616,0.0119935795665,-0.000507981749251,,0.0,0.0,-0.049848113209
1375720669268405956,,0.349878847599,0.00139724346809,-0.0225356351584,,0.0,0.0,-0.0472044423223
1375720669288431514,,0.342375725508,0.0062876585871,-0.020170647651,,0.0,0.0,-0.0472148396075
1375720669308344264,,0.336770772934,0.00699100689963,0.00473203649744,,0.0,0.0,-0.0474941246212
1375720669328361078,,0.330583453178,0.003368165344,-0.00272673461586,,0.0,0.0,-0.0405400283635
1375720669348445988,,0.324473172426,0.00563876796514,-0.0078832115978,,0.0,0.0,-0.0387213863432
1375720669368474601,,0.312330454588,0.0105476593599,0.0103918733075,,0.0,0.0,-0.0479297116399
1375720669388300945,,0.314464092255,0.000553187448531,-0.0285736955702,,0.0,0.0,-0.0313266143203
1375720669408424027,,0.29850178957,0.00450447713956,0.0266337003559,,0.0,0.0,-0.0483430288732
1375720669428358809,,0.302090495825,0.00505301449448,-0.041230160743,,0.0,0.0,-0.0427389442921
1375720669448298635,,0.278089106083,-2.19309113163e-05,-0.00514557538554,,0.0,0.0,-0.0428917296231
1375720669468450783,,0.306252837181,0.000152426451677,0.0211239662021,,0.0,0.0,-0.0548408664763
1375720669488334788,,0.237598314881,0.00369145465083,0.00725237838924,,0.0,0.0,-0.0548408664763
1375720669508358389,,0.330055207014,-0.00287283048965,-0.000913030817173,,0.0,0.0,-0.0419332832098
1375720669528400680,,0.180793076754,-0.00218345341273,-0.0827037170529,,0.0,0.0,-0.0305078737438
1375720669548315475,,0.230022773147,0.00835445523262,0.0205433201045,,0.0,0.0,-0.0505398288369
1375720669568400618,,0.223799064755,-0.00397721072659,0.0100096566603,,0.0,0.0,-0.046841327101
1375720669588234734,,0.210060268641,-0.00566311646253,0.00127166230232,,0.0,0.0,-0.0232668723911
1375720669608396740,,0.264672636986,-0.000159408664331,-0.0363503582776,,0.0,0.0,-0.0232668723911
1375720669628383520,,0.318317472935,0.0066225673072,-0.00273708300665,,0.0,0.0,-0.0691697970033
1375720669648383291,,-0.00568684423342,-0.0116006396711,0.0206058118492,,0.0,0.0,-0.0514409802854
1375720669668284894,,0.166176751256,-0.00935962144285,-0.00727890292183,,0.0,0.0,-0.0283336155117
1375720669688444153,,0.155359715223,-0.00110450549982,-0.0164011232555,,0.0,0.0,-0.0136880995706
1375720669708426060,,0.140008330345,-0.0033295485191,-0.0353506691754,,0.0,0.0,-0.0274479072541
1375720669728398293,,0.131511360407,-0.00693940650672,-0.0236782170832,,0.0,0.0,-0.0136691024527
1375720669748464974,,0.211118817329,0.00135932024568,0.00804964173585,,0.0,0.0,-0.0272833816707
1375720669768408439,,0.0124036222696,-0.0109873274341,-0.0285668894649,,0.0,0.0,-0.0176346655935
1375720669788321184,,0.201947808266,-0.00591222383082,-0.041367482394,,0.0,0.0,-0.0227409228683
1375720669808392869,,-0.0208659414202,-0.00905933976173,-0.0314121283591,,0.0,0.0,-0.0516815073788
1375720669828450192,,0.0747301504016,-0.0131115214899,-0.0077395378612,,0.0,0.0,-0.0496021471918
1375720669848368457,,0.0600619576871,-0.0165254119784,-0.0289296656847,,0.0,0.0,-0.033985555172
1375720669868252376,,0.058850388974,-0.0116220191121,-0.0597687810659,,0.0,0.0,-0.0262882709503
1375720669888379910,,0.040629748255,-0.00298377336003,-0.0100932987407,,0.0,0.0,-0.0403739102185
1375720669908399871,,0.0415055975318,-0.00901718158275,-0.0376551747322,,0.0,0.0,-0.0415167845786
1375720669928335962,,0.0218624640256,-0.0166113208979,-0.00996125489473,,0.0,0.0,-0.0522445179522
1375720669948209342,,0.00613054865971,-0.0145751917735,0.0173806417733,,0.0,0.0,-0.03498923406
1375720669968275519,,0.0049068168737,-0.0125829167664,-0.0442129969597,,0.0,0.0,-0.0470597818494
1375720669988352555,,0.00289596384391,-0.0124884815887,-0.0259752385318,,0.0,0.0,-0.0478425212204
1375720670008390865,,-0.0147107802331,-0.0143860075623,0.00401645665988,,0.0,0.0,-0.0458118915558
1375720670028320997,,-0.0167578719556,-0.0153705803677,-0.0362520217896,,0.0,0.0,-0.0520350672305
1375720670048367503,,-0.0242208559066,-0.0146765466779,-0.0137608190998,,0.0,0.0,-0.0474446192384
1375720670068386461,,-0.0373366773129,-0.0146655514836,-0.0112311840057,,0.0,0.0,-0.0482757911086
1375720670088263103,,-0.0359638035297,-0.0141593134031,-0.0222349260002,,0.0,0.0,-0.0501186959445
1375720670108401107,,-0.0425705425441,-0.0168799348176,-0.0481890402734,,0.0,0.0,-0.0565498322248
1375720670128471084,,-0.0531698316336,-0.0163693521172,-0.0033706787508,,0.0,0.0,-0.0566344261169
1375720670148388241,,-0.057156752795,-0.0151516543701,-0.0152207138017,,0.0,0.0,-0.0577216222882
1375720670168398926,,-0.0618526227772,-0.0209547020495,-0.027747772634,,0.0,0.0,-0.0552801191807
1375720670188373471,,-0.0750660374761,-0.0145944701508,-0.0129693578929,,0.0,0.0,-0.0575833246112
1375720670208391688,,-0.0699037089944,-0.0133827608079,-0.031591694802,,0.0,0.0,-0.0550050139427
1375720670228348433,,-0.0790507420897,-0.0170108862221,-0.0345916859806,,0.0,0.0,-0.0555492006242
1375720670248500725,,-0.0796244814992,-0.0139902932569,-0.0148936053738,,0.0,0.0,-0.0558172091842
1375720670268461299,,-0.0851516127586,-0.0170943364501,-0.0348902605474,,0.0,0.0,-0.0578448884189
1375720670288367013,,-0.0870490223169,-0.0161411743611,-0.0216178819537,,0.0,0.0,-0.0568752251565
1375720670308407603,,-0.091066621244,-0.0140301296487,-0.032389588654,,0.0,0.0,-0.0587159320712
1375720670328370276,,-0.0930983871222,-0.0123603120446,-0.0304990485311,,0.0,0.0,-0.0614336207509
1375720670348529979,,-0.0966840013862,-0.0162649098784,-0.0350534766912,,0.0,0.0,-0.0753106921911
1375720670368362466,,-0.0899474173784,-0.0192130096257,-0.05535024032,,0.0,0.0,-0.0724683851004
1375720670388353689,,-0.0964926332235,-0.0181251298636,-0.0377362295985,,0.0,0.0,-0.0674799308181
1375720670408500772,,-0.098192833364,-0.0142419971526,-0.0241781119257,,0.0,0.0,-0.0689173340797
